sample_id,audio_path,language,duration_sec,rms_db,peak_abs,clipping_ratio,silence_ratio_amp,dc_offset,zero_crossing_rate,spectral_centroid_mean,spectral_flatness_mean,speech_duration_sec,speech_ratio,num_speech_segments,max_silence_sec,mean_speech_segment_sec,vad_backend,quality_proxy,quality_proxy_mos_like,snr_db,snr_backend,asr_text,asr_avg_logprob,asr_detected_language,asr_confidence_proxy,asr_backend,asr_text_len,chars_per_sec,intelligibility_proxy,empty_transcript_flag,low_confidence_flag,speech_rate_proxy,possible_non_speech_flag,language_match,language_score,signal_score,vad_score,quality_score,snr_score,asr_score,language_score_pct,final_score,decision,reason_codes
hindi_0050,/content/subset_data/hindi/hindi_0050.flac,hi,3.373,-25.76565170288086,0.261566162109375,0.0,0.26865671641791045,0.00004252601502230391,0.10651440890330188,1544.5616727959862,0.0206342414021492,2.71,0.8034390750074117,2,0.6200000000000001,1.355,energy_fallback,0.8021,4.2084,50.0,energy_percentile,पर्डड क्क्र्डड क्र्डड क्या होती है,-1.0213,hi,0.4893,faster_whisper/tiny/float16,34,10.08,0.7368,false,false,0.6016,false,true,1.0,76.91,99.59,80.21,100.0,73.68,100.0,85.75,keep,[]
hindi_0051,/content/subset_data/hindi/hindi_0051.flac,hi,2.201,-29.571714401245117,0.1654052734375,0.0,0.2706422018348624,0.00004266880205250345,0.08249830163043478,1284.7674086233137,0.012379744090139866,1.9300000000000002,0.8768741481144935,2,0.16999999999999993,0.9650000000000001,energy_fallback,0.7714,4.0857,46.61,energy_percentile,برفات کے تائمے اللہ اللہ کیےے,-0.7763,ur,0.6119,faster_whisper/tiny/float16,29,13.18,0.8078,false,false,0.6636,false,false,0.0,73.67,100.0,77.14,100.0,80.78,40.0,82.72,keep,[]
hindi_0052,/content/subset_data/hindi/hindi_0052.flac,hi,1.024,-27.836191177368164,0.159423828125,0.0,0.14,0.00006650574505329132,0.057099313446969696,1111.9761015199983,0.002087248722091317,0.89,0.869140625,1,0.10399999999999998,0.89,energy_fallback,0.8061,4.2244,27.27,energy_percentile,bata bural mein,-1.2221,hi,0.3889,faster_whisper/tiny/float16,15,14.65,0.7163,false,false,0.693,false,true,1.0,79.95,100.0,80.61,90.9,71.63,100.0,84.85,keep,[]
hindi_0053,/content/subset_data/hindi/hindi_0053.flac,hi,2.176,-30.10919952392578,0.1868896484375,0.0,0.37962962962962965,0.00005366609548218548,0.12940160778985507,1588.1036281746258,0.021691931411623955,1.55,0.7123161764705882,2,0.53,0.775,energy_fallback,0.7493,3.9971,50.0,energy_percentile,guitarude pun hote hai.,-1.4378,hi,0.2811,faster_whisper/tiny/float16,23,10.57,0.6261,false,true,0.6114,false,true,1.0,69.18,97.2,74.93,100.0,45.0,100.0,77.3,review,"[""review_low_asr_confidence""]"
hindi_0054,/content/subset_data/hindi/hindi_0054.flac,hi,0.747,-31.199726104736328,0.10626220703125,0.0,0.3424657534246575,0.00004684111263486557,0.08833821614583333,1068.8317755856276,0.025386100634932518,0.65,0.8701472556894244,1,0.09699999999999998,0.65,energy_fallback,0.7503,4.0013,41.89,energy_percentile,phone call.,-1.0857,en,0.4572,faster_whisper/tiny/float16,11,14.73,0.7439,false,false,0.6946,false,false,0.0,69.65,100.0,75.03,100.0,74.39,40.0,80.22,keep,[]
hindi_0055,/content/subset_data/hindi/hindi_0055.flac,hi,2.046,-36.23228454589844,0.136627197265625,0.0,0.5517241379310345,0.00003486364948912524,0.13037109375,1715.0768200382413,0.035169195383787155,1.22,0.5962854349951124,2,0.6799999999999999,0.61,energy_fallback,0.6749,3.6998,50.0,energy_percentile,dos prováudete.,-1.1485,pt,0.4258,faster_whisper/tiny/float16,15,7.33,0.6492,false,false,0.5466,false,false,0.0,57.71,88.4,67.49,100.0,64.92,40.0,72.14,keep,[]
hindi_0056,/content/subset_data/hindi/hindi_0056.flac,hi,5.921,-27.881858825683594,0.254669189453125,0.0,0.3610169491525424,0.00004833990169572644,0.1230967531922043,1589.6859519294262,0.027242999523878098,4.15,0.7008951190677251,4,0.6999999999999997,1.0375,energy_fallback,0.771,4.084,50.0,energy_percentile,HIT me chara ne vali vupafu hane fi ruchar ne kalejathe hane baarif kataim me,-1.1639,hi,0.4181,faster_whisper/tiny/float16,77,13.0,0.6775,false,false,0.66,false,true,1.0,71.73,95.8,77.1,100.0,67.75,100.0,82.18,keep,[]
hindi_0057,/content/subset_data/hindi/hindi_0057.flac,hi,4.618,-28.66610336303711,0.333831787109375,0.0,0.30869565217391304,0.00006011121877236292,0.1148370150862069,1583.5692531601667,0.026643000543117523,3.51,0.7600692940666954,5,0.52,0.702,energy_fallback,0.7756,4.1025,50.0,energy_percentile,"Baarif lagataar hori lagati hai, tu ne kuchar ne kaffam hai, ne milta hai.",-1.0976,hi,0.4512,faster_whisper/tiny/float16,74,16.02,0.7085,false,false,0.7204,false,true,1.0,73.01,99.93,77.56,100.0,70.85,100.0,83.87,keep,[]
hindi_0058,/content/subset_data/hindi/hindi_0058.flac,hi,11.393,-29.792720794677734,0.260589599609375,0.0,0.3755496921723835,0.000041335373680340126,0.12001734287464987,1557.4794788435695,0.029932115226984024,8.54,0.7495830773281839,9,0.6300000000000001,0.9488888888888888,energy_fallback,0.7555,4.0218,50.0,energy_percentile,oft himpepee dedikte hoti he. caabi thundaparune lepti he he. Garpebe jaan ni kalna mut ke laune leot hoti he he he he ho foray ampestime he puffukubar THO PFE carar ni gili Dikad hoti he he.,-2.4288,hi,0.0,faster_whisper/tiny/float16,191,16.76,0.5249,false,true,0.7352,false,true,1.0,69.6,99.52,75.55,100.0,45.0,100.0,77.95,review,"[""review_low_asr_confidence""]"
hindi_0059,/content/subset_data/hindi/hindi_0059.flac,hi,10.433,-27.52292823791504,0.37078857421875,0.0,0.3813640730067243,0.00004912816802971065,0.11096676701070336,1618.5402868665428,0.02091037668287754,7.19,0.689159398063836,6,1.0,1.1983333333333335,energy_fallback,0.7671,4.0685,50.0,energy_percentile,"Most time, he may be a big chudu, he is a good guy. He has to keep his family in the same place. He has to take care of his temperature and take care of his health.",-1.3247,hi,0.3377,faster_whisper/tiny/float16,164,15.72,0.6418,false,true,0.7144,false,true,1.0,71.27,93.93,76.71,100.0,45.0,100.0,77.56,review,"[""review_low_asr_confidence""]"
hindi_0060,/content/subset_data/hindi/hindi_0060.flac,hi,7.841,-32.64263153076172,0.254547119140625,0.0,0.46035805626598464,0.00004703276863438077,0.12892014418191056,1637.836123778747,0.03189397230744362,6.0,0.7652085193215151,3,0.9500000000000002,2.0,energy_fallback,0.7189,3.8755,50.0,energy_percentile,اللہ او کا انتجام کرنا پرتا ہے لکڑی پفو کا جمع لوگ ویٹھا بولتے انتجام کےئے رتے ہیں پلفے,-0.7218,ur,0.6391,faster_whisper/tiny/float16,87,11.1,0.7852,false,false,0.622,false,false,0.0,64.08,98.45,71.89,100.0,78.52,40.0,78.77,keep,[]
hindi_0061,/content/subset_data/hindi/hindi_0061.flac,hi,5.536,-30.884933471679688,0.258331298828125,0.0,0.411231884057971,0.0000525644063600339,0.11213912086925287,1373.4967780256368,0.013872478157281876,4.380000000000001,0.7911849710982661,5,0.30999999999999983,0.8760000000000001,energy_fallback,0.7345,3.938,50.0,energy_percentile,"..ofko jalaate hai, lakari perum ki fuku hi vipat nya ekatta karke kheetum ka joo",-1.3419,hi,0.3291,faster_whisper/tiny/float16,81,14.63,0.669,false,true,0.6926,false,true,1.0,67.37,100.0,73.45,100.0,45.0,100.0,77.08,review,"[""review_low_asr_confidence""]"
hindi_0062,/content/subset_data/hindi/hindi_0062.flac,hi,9.663,-31.30255889892578,0.192535400390625,0.0,0.4066390041493776,0.000041421226342208683,0.11555935689155629,1458.9603807134956,0.024446865543723106,7.319999999999999,0.7575287177895063,7,0.5800000000000001,1.0457142857142856,energy_fallback,0.7364,3.9456,50.0,energy_percentile,"BAFT kar patavar hai, onko bhi kar takar ke lathe hai, jalaate hai. So, I am in a... A few perjat thih jaadee ke time, pandefe te jaam rakhe hai, tu ti hai.",-1.2018,hi,0.3991,faster_whisper/tiny/float16,156,16.14,0.6869,false,false,0.7228,false,true,1.0,67.19,99.72,73.64,100.0,68.69,100.0,81.3,keep,[]
hindi_0063,/content/subset_data/hindi/hindi_0063.flac,hi,17.631,-30.56565284729004,0.195831298828125,0.0,0.34525837592277114,0.00004853910650126636,0.10939626814882032,1390.7134422318913,0.023401236161589622,13.369999999999997,0.7583234076342804,11,1.0,1.2154545454545451,energy_fallback,0.7535,4.0142,50.0,energy_percentile,аور kefarn keleya so bhao jada mehar kefakta hao tehe jada ke time aga bhaari foja hai u stei me jo bhi fo ka kao aur patwar aghe ratthe hai wo de bhi laho jada hai u stei me jo aur pe pofum ko bhi mar hone kefum hone kefum hone hai bhao jada hai effat chunutti hai hai pofum palo nkele hai,-1.1019,hi,0.4491,faster_whisper/tiny/float16,290,16.45,0.7071,false,false,0.729,false,true,1.0,70.07,98.28,75.35,100.0,70.71,100.0,82.41,keep,[]
hindi_0064,/content/subset_data/hindi/hindi_0064.flac,hi,13.502,-30.261594772338867,0.256805419921875,0.0,0.3991097922848665,0.00005016276190872304,0.12111457716232228,1471.1812260654972,0.020532652735710144,9.640000000000002,0.7139683009924457,10,0.8099999999999987,0.9640000000000002,energy_fallback,0.7439,3.9755,50.0,energy_percentile,برفات کے تائم میں بیفے ہے تو کنگ مطالب پہرہ انا دینا اللہ جو ہے ممکہ فوستبانی پلا لتے ہیں لیکن باری فتائم ہو بھی گنڈے ہو جاتے ہیں تو پانی,-0.8713,ur,0.5644,faster_whisper/tiny/float16,137,10.15,0.7399,false,false,0.603,false,false,0.0,68.33,96.36,74.39,100.0,73.99,40.0,79.06,keep,[]
hindi_0065,/content/subset_data/hindi/hindi_0065.flac,hi,23.101,-30.284961700439453,0.247283935546875,0.0,0.3708838821490468,0.00004351316238171421,0.1178259175900277,1456.8010147967018,0.024236226454377174,17.320000000000004,0.7497510930262761,12,1.2500000000000002,1.443333333333334,energy_fallback,0.7507,4.0029,50.0,energy_percentile,"مفين فينе kaal karhi pilana parthai. Jagdoka time may be Bye Farir ko to tam panee kao fakta hame fa barabbar hai. So Jagdoka time may be both say Hankine jajada pifab karhi ki kachi jagar mehmlu gsi pifab parun karthai hai. So, koi koi lo bhai kao panee pilana te rufarir ko pafun ka Farir ko haane kao rukhati hai. Panee to barabar chi harmao form ho koi mo form ho.",-1.066,hi,0.467,faster_whisper/tiny/float16,368,15.93,0.7117,false,false,0.7186,false,true,1.0,69.36,97.4,75.07,100.0,71.17,100.0,82.12,keep,[]
hindi_0066,/content/subset_data/hindi/hindi_0066.flac,hi,5.25,-26.00640296936035,0.33782958984375,0.0,0.2887189292543021,0.00003609938721638173,0.11789180871212121,1427.502858816419,0.022576935589313507,4.24,0.8076190476190477,3,0.5,1.4133333333333333,energy_fallback,0.7971,4.1884,50.0,energy_percentile,"Poop, Poop, Palam, jep,,",-1.0885,hi,0.4558,faster_whisper/tiny/float16,24,4.57,0.7246,false,false,0.0,false,true,1.0,75.97,100.0,79.71,100.0,72.46,100.0,85.29,keep,[]
hindi_0067,/content/subset_data/hindi/hindi_0067.flac,hi,5.155,-33.790863037109375,0.196746826171875,0.0,0.5719844357976653,0.00003470005685812794,0.16958128375771606,1662.8992355248358,0.03704332560300827,3.0700000000000003,0.5955383123181378,6,0.8799999999999999,0.5116666666666667,energy_fallback,0.6888,3.7551,50.0,energy_percentile,Me lagna par ta hai tap tu danul tu fe dhebal kar li te hai,-1.4609,hi,0.2696,faster_whisper/tiny/float16,59,11.45,0.5865,false,true,0.629,false,true,1.0,58.99,87.66,68.88,100.0,45.0,100.0,72.01,review,"[""review_low_asr_confidence""]"
hindi_0068,/content/subset_data/hindi/hindi_0068.flac,hi,7.393,-29.099937438964844,0.339385986328125,0.0,0.2930800542740841,0.00004746803460875526,0.09876540611530173,1363.6083591232173,0.01857457496225834,6.390000000000001,0.8643311240362506,4,0.3700000000000001,1.5975000000000001,energy_fallback,0.7726,4.0905,47.77,energy_percentile,اُس کے بعد اگر بائی چانا فتار پہفو پال رکھے ہیں پانت پفور اکے ہیں اُس کرنے والے کلکم ہے اور اُفیت عمیت,-0.7492,ur,0.6254,faster_whisper/tiny/float16,102,13.8,0.8095,false,false,0.676,false,false,0.0,73.23,100.0,77.26,100.0,80.95,40.0,82.68,keep,[]
hindi_0069,/content/subset_data/hindi/hindi_0069.flac,hi,19.839,-30.15021324157715,0.260406494140625,0.0,0.4106962663975782,0.00004415474904817529,0.11973837575604838,1504.9592769714857,0.025688933208584785,13.579999999999998,0.6845103079792327,13,0.9500000000000011,1.0446153846153845,energy_fallback,0.7443,3.9771,50.0,energy_percentile,"檔落 jaana natala Rs. 3.5 на 전� arbitrarily jeep Veev , Main결 Single We haveIK failed to teach you Vimør garak Daab Dewn Just got told I took it because not going by",-5.205,hi,0.0,faster_whisper/tiny/float16,163,8.22,0.5054,false,true,0.5644,false,true,1.0,68.0,93.77,74.43,100.0,45.0,100.0,76.31,review,"[""review_low_asr_confidence""]"
hindi_0070,/content/subset_data/hindi/hindi_0070.flac,hi,14.464,-26.350927352905273,0.520751953125,0.0,0.34695290858725764,0.00004288224590709433,0.10638818467163355,1380.9458419288103,0.012378343380987644,10.389999999999997,0.7183351769911502,10,0.7699999999999998,1.0389999999999997,energy_fallback,0.7792,4.1167,50.0,energy_percentile,Kungfu and parjana pardha hai Ah agar paalefe thayahi hai ki paladin ko jaana hai So four days parlefe malum hai So in ki chari kain tijme manak al ar marakula thien So bagol wale viddi akuttar Ek tu time kaale te hai,-1.7151,hi,0.1425,faster_whisper/tiny/float16,217,15.0,0.5725,false,true,0.7,false,true,1.0,73.52,96.81,77.92,100.0,45.0,100.0,78.84,review,"[""review_low_asr_confidence""]"
hindi_0071,/content/subset_data/hindi/hindi_0071.flac,hi,10.409,-29.1953182220459,0.343963623046875,0.0,0.4504331087584216,0.000043864070903509855,0.12897814417177914,1560.0430965549806,0.02771701104938984,6.210000000000001,0.5965990969353444,10,0.9900000000000011,0.6210000000000001,energy_fallback,0.7428,3.9711,50.0,energy_percentile,а if ndam jana ndam jana puru ga mo form karab hai then kaha fi jala ndam jantum dikot te hoti hai tamam jantum jantum dikot te hoti hai tamam jantum dikot dheelna puru hai janaurum poop,-1.1333,hi,0.4334,faster_whisper/tiny/float16,186,17.87,0.6523,false,false,0.7574,false,true,1.0,67.32,87.35,74.28,100.0,65.23,100.0,78.62,keep,[]
hindi_0072,/content/subset_data/hindi/hindi_0072.flac,hi,5.73,-23.737972259521484,0.51605224609375,0.0,0.2679509632224168,0.0000421101285610348,0.10287272135416667,1520.5104136510927,0.02246922440826893,4.36,0.7609075043630017,3,0.8599999999999999,1.4533333333333334,energy_fallback,0.8174,4.2697,50.0,energy_percentile,اور اُس کے بعد اللہ اللہ اللہ اللہ مفمے پفنکلی اللہ اللہ اللہ بماریاتی ہے,-0.6937,ur,0.6532,faster_whisper/tiny/float16,73,12.74,0.7895,false,false,0.6548,false,false,0.0,78.63,98.76,81.74,100.0,78.95,40.0,84.27,keep,[]
hindi_0073,/content/subset_data/hindi/hindi_0073.flac,hi,6.009,-31.418352127075195,0.141021728515625,0.0,0.2904841402337229,0.00004840996189159341,0.07177734375,1113.8881713020205,0.0067388806492090225,5.18,0.8620402729239474,4,0.4099999999999997,1.2950000000000002,energy_fallback,0.7522,4.0086,39.84,energy_percentile,"government therefore, if we have to give up on the right, we will have to give up on the right.",-1.5223,hi,0.2388,faster_whisper/tiny/float16,95,15.81,0.6541,false,true,0.7162,false,true,1.0,71.39,100.0,75.22,100.0,45.0,100.0,78.35,review,"[""review_low_asr_confidence""]"
hindi_0074,/content/subset_data/hindi/hindi_0074.flac,hi,12.928,-28.541858673095703,0.238128662109375,0.0,0.29589465530596437,0.000047138568334048614,0.09134958526234568,1205.6468340084434,0.009572423994541168,10.83,0.8377165841584158,6,0.5099999999999999,1.805,energy_fallback,0.7727,4.0907,50.0,energy_percentile,"لیکن Kabhi, we are not a fool for the time being. We are not able to see the fool. We are able to see the fool's future. And we are not able to see the fool's future. We are not able to see the fool's future.",-1.2407,hi,0.3797,faster_whisper/tiny/float16,208,16.09,0.7032,false,false,0.7218,false,true,1.0,73.59,99.97,77.27,100.0,70.32,100.0,83.84,keep,[]
hindi_0075,/content/subset_data/hindi/hindi_0075.flac,hi,7.841,-20.533037185668945,0.72869873046875,0.0,0.30562659846547313,0.00006386832683347166,0.10597291031504065,1337.7583418921452,0.01701115258038044,5.409999999999999,0.689963014921566,5,0.8200000000000003,1.0819999999999999,energy_fallback,0.8307,4.3229,50.0,energy_percentile,"而這兒, Bilmari yaa, jaatti hai, so.. Somai filaj nahi karava pate hai, kunstai mae pafu ghe... ..deet kar geya.",-1.3778,hi,0.3111,faster_whisper/tiny/float16,109,13.9,0.6314,false,true,0.678,false,true,1.0,79.9,94.61,83.07,100.0,45.0,100.0,80.98,review,"[""review_low_asr_confidence""]"
hindi_0076,/content/subset_data/hindi/hindi_0076.flac,hi,2.692,-19.560623168945312,0.5067138671875,0.0,0.23220973782771537,0.00006793760258005932,0.09107306985294118,1198.3197867478777,0.012254058383405209,1.94,0.7206537890044575,3,0.43999999999999995,0.6466666666666666,energy_fallback,0.8506,4.4023,48.04,energy_percentile,Uftime is very good at this.,-1.2783,hi,0.3608,faster_whisper/tiny/float16,28,10.4,0.6605,false,true,0.608,false,true,1.0,83.43,97.9,85.06,100.0,45.0,100.0,82.79,review,"[""review_low_asr_confidence""]"
hindi_0077,/content/subset_data/hindi/hindi_0077.flac,hi,4.863,-19.724538803100586,0.835723876953125,0.0,0.17355371900826447,0.0000681785968481563,0.08345754523026316,1138.7040307467748,0.011622937396168709,3.8599999999999994,0.7937487147851119,5,0.29000000000000004,0.7719999999999999,energy_fallback,0.8609,4.4436,47.36,energy_percentile,"而 بumer performu via jefi mal jef dood dera hai, so ufi kdood kifab fae",-1.3934,hi,0.3033,faster_whisper/tiny/float16,71,14.6,0.6594,false,true,0.692,false,true,1.0,85.47,100.0,86.09,100.0,45.0,100.0,83.84,review,"[""review_low_asr_confidence""]"
hindi_0078,/content/subset_data/hindi/hindi_0078.flac,hi,10.048,-22.744081497192383,0.601226806640625,0.0,0.2472582253240279,0.00007148096483433619,0.09584418402777778,1219.8735884229272,0.011838274076581001,8.049999999999999,0.801154458598726,5,0.8100000000000005,1.6099999999999999,energy_fallback,0.8247,4.2987,50.0,energy_percentile,"Ofka bheem fheva kar litte, pochapna bhehe khane kele bilya ta hai dhurt. а dhurt bhech kar keu poham chari ka bheem pro bon kar litte, ofka daana jode na aparta hai.",-1.1994,hi,0.4003,faster_whisper/tiny/float16,166,16.52,0.7005,false,false,0.7304,false,true,1.0,80.22,98.93,82.47,100.0,70.05,100.0,86.21,keep,[]
hindi_0079,/content/subset_data/hindi/hindi_0079.flac,hi,13.12,-21.844703674316406,0.544525146484375,0.0,0.31679389312977096,0.000055045762564986944,0.106123355763382,1278.3797758343724,0.01824784465134144,9.74,0.7423780487804879,6,1.0199999999999996,1.6233333333333333,energy_fallback,0.8196,4.2784,50.0,energy_percentile,а ur ufitan pofubi maar hogo hee tu anda ni bi bond hogehi par davaka vi kara nea par taa hai Come ka Bir davaka har jubi karota hai hoge baad hi pofubu nahe fameul paate hai hove time gamgo,-2.1067,hi,0.0,faster_whisper/tiny/float16,190,14.48,0.5227,false,true,0.6896,false,true,1.0,78.4,97.66,81.96,100.0,45.0,100.0,80.96,review,"[""review_low_asr_confidence""]"
hindi_0080,/content/subset_data/hindi/hindi_0080.flac,hi,3.618,-21.242897033691406,0.51251220703125,0.0,0.3,0.00006050586307537742,0.11168791118421052,1402.3609152732001,0.022490957751870155,2.5100000000000002,0.6937534549474849,4,0.36999999999999966,0.6275000000000001,energy_fallback,0.8288,4.3154,50.0,energy_percentile,"13th Aropfic of Thuhtha, 1th Hohmarah Pappu challa.",-1.834,hi,0.083,faster_whisper/tiny/float16,51,14.1,0.5413,false,true,0.682,false,true,1.0,79.52,95.98,82.88,100.0,45.0,100.0,81.1,review,"[""review_low_asr_confidence""]"
hindi_0081,/content/subset_data/hindi/hindi_0081.flac,hi,2.752,-21.149433135986328,0.56695556640625,0.0,0.2490842490842491,0.00004789857121068053,0.10147270114942529,1310.2968572148986,0.020869500935077667,2.05,0.7449127906976745,3,0.32000000000000006,0.6833333333333332,energy_fallback,0.8391,4.3563,50.0,energy_percentile,Satkal me upka upa or kuch payfaka kharch kar dee,-1.4733,hi,0.2634,faster_whisper/tiny/float16,49,17.81,0.6288,false,true,0.7562,false,true,1.0,81.48,99.64,83.91,100.0,45.0,100.0,82.42,review,"[""review_low_asr_confidence""]"
